time,open,high,low,close,Basis,Upper,Lower,OPR EU High,OPR EU Low,OPR US High,OPR US Low,Volume,Volume MA,Conversion Line,Base Line,Lagging Span,Leading Span A,Leading Span B,MA,Smoothing Line,MA 1,MA 2,MA 3,Top Fractals,Bottom Fractals,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,MOM,MOM,MOM
1994-12-30T14:30:00Z,46.20312,46.25,45.5625,45.5625,45.70390400000001,46.43153057459547,44.97627742540455,NaN,NaN,NaN,NaN,2209500,406475,45.984375,45.50781,48.23437,46.003902499999995,46.156245,46.04240857142851,45.99865857142852,45.70390400000001,46.104685600000046,45.865622350000095,0,1,46.01539649655761,46.978001137872646,NaN,NaN,-0.3281199999999984,-0.4531199999999984,-0.5468699999999984
1995-01-03T14:30:00Z,45.70312,45.84375,45.6875,45.78125,45.714841500000006,46.440209943572626,44.989473056427386,NaN,NaN,NaN,NaN,324300,406765,45.984375,45.546875,48.29687,46.003902499999995,46.156245,45.988837142857086,46.01472999999994,45.714841500000006,46.08531060000005,45.85827860000009,0,0,48.353362510036376,47.369812165444266,NaN,NaN,0.03125,-0.28125,0.21875
1995-01-04T14:30:00Z,45.98437,46,45.75,46,45.734373000000005,46.468315564185836,45.000430435814174,NaN,NaN,NaN,NaN,351800,417395,45.984375,45.546875,48.29687,46.003902499999995,46.156245,45.98660571428566,46.01830142857137,45.734373000000005,46.074060600000045,45.85343485000009,0,0,50.5997601502453,47.66761291625168,NaN,NaN,0.1875,-0.3125,0.21875
1995-01-05T14:30:00Z,46.03125,46.10937,45.95312,46,45.75234200000001,46.49378233023729,45.01090166976274,NaN,NaN,NaN,NaN,89800,409390,45.984375,45.546875,48.29687,45.949214999999995,46.156245,45.97767714285708,46.01071228571423,45.75234200000001,46.070623200000036,45.849216100000085,0,0,50.5997601502453,47.94379899199993,NaN,NaN,0.3281300000000016,-0.07811999999999841,0
1995-01-06T14:30:00Z,46.09375,46.25,45.90625,46.04687,45.789060500000005,46.512246452503526,45.065874547496485,NaN,NaN,NaN,NaN,448400,405215,45.984375,45.546875,48.35937,45.949214999999995,46.156245,45.93972999999994,45.98705171428565,45.789060500000005,46.06718560000004,45.844606700000085,0,0,51.10217173341072,48.22898616400557,NaN,NaN,-0.10938000000000159,-0.0625,0.04686999999999841
1995-01-09T14:30:00Z,46.03125,46.09375,46,46.09375,45.84999800000001,46.44967309955382,45.25032290044619,NaN,NaN,NaN,NaN,36800,393980,45.984375,45.546875,48.375,45.886714999999995,46.156245,45.9419628571428,45.96696257142851,45.84999800000001,46.06124820000004,45.840387950000085,0,0,51.61893067206247,48.66532250099076,NaN,NaN,0.07813000000000159,0.53125,0.04688000000000159
1995-01-10T14:30:00Z,46.20312,46.39062,46.14062,46.14062,45.90468550000001,46.39000667911571,45.419364320884306,NaN,NaN,NaN,NaN,229800,393675,45.97656,45.546875,48.4375,45.874995,46.156245,45.94642714285708,45.95848057142851,45.90468550000001,46.05062320000004,45.8392160500001,1,0,52.14978936098256,49.28096124123958,NaN,NaN,0.07811999999999841,0.3593699999999984,0.04686999999999841
1995-01-11T14:30:00Z,46.29687,46.29687,45.8125,46.17187,45.9460915,46.37038692058993,45.52179607941007,NaN,NaN,NaN,NaN,222400,397240,45.97656,45.546875,48.70312,45.730464999999995,46.156245,46.03347999999993,45.96785542857136,45.9460915,46.02093560000004,45.840387900000096,0,1,52.514550353812595,49.82578887457591,NaN,NaN,-0.1406300000000016,0.1718699999999984,0.03125
1995-01-12T14:30:00Z,46.125,46.21875,46.03125,46.1875,45.9796855,46.36712174882349,45.59224925117651,NaN,NaN,NaN,NaN,40300,395710,45.97656,45.546875,48.64062,45.691402499999995,46.156245,46.09151571428565,45.990623142857075,45.9796855,45.99499820000003,45.841325400000095,0,0,52.70389288847188,50.23269070832418,NaN,NaN,0.10938000000000159,0.1875,0.015630000000001587
1995-01-13T14:30:00Z,46.4375,46.73437,46.375,46.73437,46.028904,46.52264042468223,45.535167575317764,NaN,NaN,NaN,NaN,170600,394075,46.210935,45.710935,48.45312,45.73437,46.156245,46.196425714285645,46.04196228571421,46.028904,45.99062320000004,45.8495285000001,0,0,58.74696719783236,50.8453254239368,NaN,NaN,0.625,0.6875,0.5468699999999984
1995-01-16T14:30:00Z,46.71875,47.03125,46.71875,47.01562,46.085154,46.73478205285581,45.43552594714419,NaN,NaN,NaN,NaN,105100,392825,46.390625,45.859375,48.4375,45.660152499999995,46.156245,46.34151428571421,46.1218725714285,46.085154,45.99718560000005,45.86226285000011,0,0,61.40959008635971,51.47572962201224,NaN,NaN,1.4531199999999984,0.9218699999999984,0.28125
1995-01-17T14:30:00Z,46.92187,47.0625,46.85937,47.03125,46.1492165,46.898986117237136,45.39944688276287,NaN,NaN,NaN,NaN,89500,383995,46.4375,45.875,48.79687,45.644527499999995,46.156245,46.48213999999992,46.229015142857065,46.1492165,45.99906060000005,45.8744503500001,0,0,61.554386006806475,52.04896176755568,NaN,NaN,1.25,0.8906300000000016,0.015630000000001587
1995-01-18T14:30:00Z,47,47.07812,46.875,46.98437,46.20781,47.023433908062,45.392186091938,NaN,NaN,NaN,NaN,84500,332210,46.44531,46.01562,48.875,45.644527499999995,46.156245,46.60937142857136,46.34419342857135,46.20781,46.01218560000004,45.88984095000011,1,0,60.83551323477303,52.65052572560427,NaN,NaN,0.9843699999999984,0.8125,-0.04688000000000159
1995-01-19T14:30:00Z,46.82812,46.875,46.6875,46.71875,46.260154,47.06578939027157,45.45451860972843,NaN,NaN,NaN,NaN,139100,305385,46.44531,46.19531,49,45.6093725,46.156245,46.691961428571354,46.464282571428484,46.260154,46.01718560000004,45.89937220000011,0,0,56.88330072641407,53.033720268925876,NaN,NaN,0.71875,0.53125,-0.2656199999999984
1995-01-20T14:30:00Z,46.65625,46.67187,46.45312,46.54687,46.279685,47.093198704188325,45.46617129581168,NaN,NaN,NaN,NaN,78700,282095,46.44531,46.26562,48.60937,45.644527499999995,46.156245,46.74553285714279,46.57410399999992,46.279685,46.01156060000004,45.90804405000011,0,0,54.478589989875054,53.36771905999668,NaN,NaN,0.5,-0.1875,-0.1718800000000016
1995-01-23T14:30:00Z,46.23437,46.6875,46.20312,46.6875,46.313279,47.13584016463025,45.49071783536975,NaN,NaN,NaN,NaN,53700,273680,46.44531,46.32031,49.01562,45.66406,46.156245,46.81696142857136,46.66919342857135,46.313279,46.00718560000004,45.91632530000011,0,1,56.07389128011475,53.54700885765845,NaN,NaN,0.59375,-0.3281199999999984,0.1406300000000016
1995-01-24T14:30:00Z,46.67187,46.75,46.64062,46.75,46.347654,47.182787122357624,45.51252087764237,NaN,NaN,NaN,NaN,32400,269010,46.554685,46.32031,48.70312,45.6054675,46.156245,46.81919428571422,46.7366042857142,46.347654,46.01062320000005,45.92663780000011,0,0,56.78069068080373,53.82805881793642,NaN,NaN,0.6093800000000016,-0.28125,0.0625
1995-01-25T14:30:00Z,46.51562,47.04687,46.51562,46.875,46.375779,47.241605119701916,45.50995288029809,NaN,NaN,NaN,NaN,15700,265035,46.64062,46.32031,48.76562,45.6054675,46.156245,46.799105714285645,46.77455114285706,46.375779,46.019998200000046,45.9366378000001,0,0,58.19335209218508,54.1542053606753,NaN,NaN,0.7031300000000016,-0.10936999999999841,0.125
1995-01-26T14:30:00Z,46.84375,46.98437,46.75,46.92187,46.4179665,47.30366319127511,45.532269808724884,NaN,NaN,NaN,NaN,9800,247615,46.64062,46.32031,48.78125,45.6054675,46.156245,46.78347999999993,46.79285485714278,46.4179665,46.02156060000005,45.947184650000096,0,0,58.724513725723305,54.38886508198217,NaN,NaN,0.7343699999999984,0.2031199999999984,0.04686999999999841
1995-01-27T14:30:00Z,47.23437,47.23437,46.92187,47.10937,46.4679665,47.39047396822609,45.545459031773916,NaN,NaN,NaN,NaN,91200,241170,46.718745,46.398435,48.8125,45.66406,46.156245,46.801337142857065,46.80401571428563,46.4679665,46.02999800000005,45.9598415000001,1,0,60.815683277447015,54.84420035136286,NaN,NaN,0.375,0.5625,0.1875
1995-01-30T14:30:00Z,47.01562,47.04687,46.84375,46.90625,46.535154,47.37622947643547,45.69407852356453,NaN,NaN,NaN,NaN,26600,132025,46.718745,46.398435,48.4375,45.675777499999995,46.156245,46.82812285714278,46.80624799999992,46.535154,46.03124800000005,45.9714040000001,0,0,57.50192989512577,55.12647726234693,NaN,NaN,-0.10936999999999841,0.21875,-0.2031199999999984
1995-01-31T14:30:00Z,47,47.17187,46.92187,47.09375,46.600779,47.40009936415975,45.801458635840255,NaN,NaN,NaN,NaN,127500,122185,46.718745,46.398435,48.5625,45.7656225,46.156245,46.90624857142849,46.823658857142775,46.600779,46.04249800000005,45.9839040000001,0,0,59.633798157819,55.774972579549846,NaN,NaN,0.0625,0.34375,0.1875
1995-02-01T14:30:00Z,47.15625,47.32812,47,47.07812,46.654685,47.42971623930761,45.87965376069239,NaN,NaN,NaN,NaN,380200,123605,46.76562,46.44531,48.54687,45.773435,46.156245,46.96205142857135,46.85624799999991,46.654685,46.054685400000054,45.997810250000114,0,0,59.37310602228426,56.29972227060927,NaN,NaN,0.09375,0.2031199999999984,-0.015630000000001587
1995-02-02T14:30:00Z,47.0625,47.35937,47.0625,47.35937,46.7226535,47.49452671105018,45.95078028894982,NaN,NaN,NaN,NaN,131700,125700,46.781245,46.460935,49.26562,45.800777499999995,46.156245,47.049104285714215,46.90937285714276,46.7226535,46.08187280000005,46.012810250000115,0,0,62.47270541597369,56.86510061659634,NaN,NaN,0.6406199999999984,0.4375,0.28125
1995-02-03T14:30:00Z,47.65625,48.10937,47.57812,48.03125,46.8218725,47.72051531351333,45.923229686486664,NaN,NaN,NaN,NaN,405100,123535,47.312495,46.835935,49.21875,45.75781,46.156245,47.214282857142784,46.9919619999999,46.8218725,46.14249780000006,46.03140400000011,0,0,68.50079876443348,57.71753102679577,NaN,NaN,1.4843800000000016,0.9218800000000016,0.6718800000000016
1995-02-06T14:30:00Z,48.01562,48.375,47.96875,48.23437,46.928903500000004,47.955905802301984,45.901901197698024,NaN,NaN,NaN,NaN,405400,141965,47.44531,46.96875,49.57812,45.7460925,46.156245,47.401782857142784,47.106693999999905,46.928903500000004,46.20218520000006,46.04804460000012,0,0,70.02901229820601,58.61880914892888,NaN,NaN,1.5468699999999984,1.3281199999999984,0.2031199999999984
1995-02-07T14:30:00Z,48.3125,48.3125,48.14062,48.29687,47.036716,48.158423574218496,45.9150084257815,NaN,NaN,NaN,NaN,702900,165620,47.5625,47.03125,49.48437,45.765625,46.156245,47.57142571428564,47.23972942857133,47.036716,46.25874760000005,46.065232100000124,0,0,70.49155040748582,59.51750532680618,NaN,NaN,1.5468699999999984,1.2031199999999984,0.0625
1995-02-08T14:30:00Z,48.23437,48.46875,48.20312,48.29687,47.142966,48.318158551057,45.967773448943,NaN,NaN,NaN,NaN,521500,180575,47.65625,47.109375,49.78125,45.765625,46.156245,47.77008571428564,47.40133628571419,47.142966,46.31124760000005,46.08007585000012,1,0,70.49155040748582,60.39092251949681,NaN,NaN,1.4218699999999984,1.21875,0
1995-02-09T14:30:00Z,48.21875,48.29687,48.125,48.29687,47.2484345,48.44019745751273,46.05667154248727,NaN,NaN,NaN,NaN,390700,198095,47.65625,47.140625,49.5625,45.765625,46.156245,47.94195999999992,47.57990742857133,47.2484345,46.364060000000045,46.095153950000125,0,0,70.49155040748582,61.246970141100306,NaN,NaN,1.375,0.9375,0
1995-02-10T14:30:00Z,48.23437,48.35937,48.09375,48.35937,47.3296845,48.5897939285426,46.0695750714574,NaN,NaN,NaN,NaN,148300,196980,47.69531,47.140625,49.5625,45.765625,46.156245,48.124995714285646,47.76204999999991,47.3296845,46.41937240000005,46.11218520000012,0,1,71.00947958078427,62.118664745496126,NaN,NaN,1.25,0.3281199999999984,0.0625
1995-02-13T14:30:00Z,48.32812,48.46875,48.32812,48.375,47.3976535,48.72739265823179,46.0679143417682,NaN,NaN,NaN,NaN,79700,195710,47.734375,47.140625,49.4375,45.765625,46.156245,48.27008571428564,47.93571057142847,47.3976535,46.48406000000004,46.12859145000013,0,0,71.14247946274051,62.708927234301285,NaN,NaN,1.46875,0.1406300000000016,0.015630000000001587
1995-02-14T14:30:00Z,48.53125,48.53125,48.25,48.4375,47.467966,48.86002802521954,46.07590397478045,NaN,NaN,NaN,NaN,170200,199745,47.796875,47.171875,49.48437,45.7617175,46.156245,48.32812142857136,48.08704971428562,47.467966,46.54156000000005,46.14390395000013,0,0,71.68783368898717,63.19836740585498,NaN,NaN,1.34375,0.1406300000000016,0.0625
1995-02-15T14:30:00Z,48.4375,48.76562,48.39062,48.70312,47.5539035,49.0258558528067,46.081951147193294,NaN,NaN,NaN,NaN,431500,217095,48.17187,47.28906,49.51562,45.7617175,46.156245,48.395085714285635,48.21204971428562,47.5539035,46.60343500000005,46.16077895000013,1,0,73.8897497442198,63.78576567906513,NaN,NaN,1.625,0.40625,0.2656199999999984
1995-02-16T14:30:00Z,48.64062,48.6875,48.5,48.64062,47.649997,49.1421103209395,46.1578836790605,NaN,NaN,NaN,NaN,99300,215105,48.367185,47.398435,50.21875,45.7617175,46.156245,48.44419285714279,48.3124962857142,47.649997,46.66343500000006,46.17773205000013,0,0,72.4967383481,64.34106211303308,NaN,NaN,1.28125,0.34375,-0.0625
1995-02-17T14:30:00Z,48.59375,48.625,48.4375,48.45312,47.7453095,49.186034229745815,46.30458477025418,NaN,NaN,NaN,NaN,49100,213625,48.429685,47.48437,50.42187,45.960935,46.10156,48.466514285714204,48.38079999999991,47.7453095,46.72624740000005,46.19406015000013,0,0,68.4328156643727,64.89103901484063,NaN,NaN,0.4218699999999984,0.09375,-0.1875
1995-02-21T14:30:00Z,48.45312,48.53125,48.42187,48.4375,47.832809499999996,49.217401893775296,46.448217106224696,NaN,NaN,NaN,NaN,168000,219340,48.429685,47.48437,50.42187,46.125,45.968745,48.486604285714215,48.424103714285614,47.832809499999996,46.79749740000005,46.21249765000013,0,1,68.09890051300928,65.53962523022797,NaN,NaN,0.2031300000000016,0.0625,-0.015619999999998413
1995-02-22T14:30:00Z,48.48437,48.79687,48.45312,48.79687,47.935153,49.2866656990909,46.5836403009091,NaN,NaN,NaN,NaN,386400,237040,48.44531,47.499995,50.40625,46.15625,45.968745,48.549104285714215,48.46830028571419,47.935153,46.87249740000005,46.23468515000013,0,0,71.46273177630553,66.272427158618,NaN,NaN,0.5,0.3593699999999984,0.3593699999999984
1995-02-23T14:30:00Z,48.98437,49.15625,48.85937,48.875,48.035152999999994,49.353661314652264,46.716644685347724,NaN,NaN,NaN,NaN,402800,256395,48.625,47.679685,50.3125,46.230464999999995,45.968745,48.620532857142784,48.51338971428562,48.035152999999994,46.94312240000005,46.25554455000013,1,0,72.13350573041251,67.00351358955176,NaN,NaN,0.5781300000000016,0.1718800000000016,0.07813000000000159
1995-02-24T14:30:00Z,48.9375,49.01562,48.8125,49,48.139059499999995,49.41717689363099,46.860942106369,NaN,NaN,NaN,NaN,307600,271285,48.703125,47.679685,50.10937,46.32031,45.968745,48.70088999999992,48.56472914285705,48.139059499999995,47.012810000000044,46.27906020000013,0,0,73.19204967333704,67.71773728389232,NaN,NaN,0.7031300000000016,0.3593800000000016,0.125
1995-02-27T14:30:00Z,48.85937,49,48.53125,48.60937,48.2140595,49.41542138215759,47.012697617842406,NaN,NaN,NaN,NaN,280900,280770,48.703125,47.679685,50.23437,46.355464999999995,45.968745,48.687497142857076,48.608925714285625,48.2140595,47.06999740000005,46.29952895000013,0,1,65.08019302058366,68.02038867888567,NaN,NaN,0.25,0.15625,-0.3906300000000016
1995-02-28T14:30:00Z,48.5625,49.01562,48.5625,49.01562,48.319528,49.40819813521359,47.23085786478641,NaN,NaN,NaN,NaN,493500,304115,48.773435,47.679685,50.5625,46.38281,45.968745,48.74106857142851,48.65981857142848,48.319528,47.13249740000005,46.32202895000013,0,0,68.85009581900084,68.402979752293,NaN,NaN,0.6406199999999984,0.5781199999999984,0.40625
1995-03-01T14:30:00Z,48.96875,49.03125,48.65625,48.70312,48.3999965,49.34245295457578,47.45754004542422,NaN,NaN,NaN,NaN,237900,309635,48.78906,47.835935,50.5625,46.4374975,45.968745,48.7767828571428,48.70535428571419,48.3999965,47.19155980000005,46.34288830000013,1,0,63.32804561964538,68.68041383441297,NaN,NaN,0.2656199999999984,-0.09375,-0.3125
1995-03-02T14:30:00Z,48.6875,48.76562,48.54687,48.76562,48.484371499999995,49.21718267538843,47.75156032461156,NaN,NaN,NaN,NaN,488600,315055,48.78906,47.835935,50.75,46.480464999999995,45.85156,48.82365714285709,48.74597914285705,48.484371499999995,47.25062220000005,46.360778900000135,0,0,63.935474337622736,68.88525555726078,NaN,NaN,0.0625,-0.10938000000000159,0.0625
1995-03-03T14:30:00Z,48.60937,48.78125,48.48437,48.78125,48.5554655,49.08583941072891,48.025091589271085,NaN,NaN,NaN,NaN,290000,322970,48.78906,47.953125,50.70312,46.480464999999995,45.85156,48.821425714285645,48.77008628571419,48.5554655,47.31280980000006,46.377107050000134,0,0,64.09165415978492,69.10994832571319,NaN,NaN,0.1406300000000016,-0.21875,0.015630000000001587
1995-03-06T14:30:00Z,48.45312,48.8125,48.39062,48.8125,48.594528,49.07769043470218,48.11136556529782,NaN,NaN,NaN,NaN,85700,307000,48.773435,48,50.79687,46.558589999999995,45.92187,48.812497142857076,48.79508628571419,48.594528,47.36593480000006,46.39249770000013,1,0,64.41516585705706,69.20244644195525,NaN,NaN,0.3593800000000016,0.2031300000000016,0.03125
1995-03-07T14:30:00Z,48.64062,48.75,48.21875,48.4375,48.6046845,49.06514309955366,48.14422590044634,NaN,NaN,NaN,NaN,180900,295775,48.6875,48,50.625,46.558589999999995,45.92187,48.73213999999992,48.793300571428475,48.6046845,47.414372400000055,46.40687270000013,0,1,57.84833272869166,68.69518615453897,NaN,NaN,0,-0.5781199999999984,-0.375
1995-03-08T14:30:00Z,48.51562,48.625,48.34375,48.5625,48.617965999999996,49.056967687991346,48.178964312008645,NaN,NaN,NaN,NaN,155900,268425,48.625,48.03906,50.79687,46.558589999999995,45.92187,48.72544428571421,48.783032857142764,48.617965999999996,47.464372400000066,46.42226335000013,0,0,59.30052687735925,68.1843058964034,NaN,NaN,-0.2343699999999984,-0.1406199999999984,0.125
1995-03-09T14:30:00Z,48.54687,48.59375,48.42187,48.54687,48.630466,49.045782604602685,48.21514939539731,NaN,NaN,NaN,NaN,63500,245525,48.625,48.078125,51.07812,46.605464999999995,45.968745,48.65847999999993,48.74999742857133,48.630466,47.50905980000007,46.43663835000013,0,0,59.033505052903784,67.63868468904236,NaN,NaN,-0.3281300000000016,-0.21875,-0.015630000000001587
1995-03-10T14:30:00Z,48.59375,49.39062,48.53125,49.26562,48.6789035,49.14957321320999,48.208233786790004,NaN,NaN,NaN,NaN,192100,235595,48.804685,48.22656,50.78125,46.621089999999995,45.98437,48.73883714285707,48.733479714285615,48.6789035,47.572809800000066,46.45398210000013,0,0,66.34970078756683,67.4414537547605,NaN,NaN,0.2656199999999984,0.4843699999999984,0.71875
1995-03-13T14:30:00Z,49.23437,49.39062,49.17187,49.21875,48.7218725,49.22387962771548,48.219865372284524,NaN,NaN,NaN,NaN,261300,241245,48.804685,48.48437,50.60937,47.074214999999995,46.35937,48.80356999999994,48.731694285714184,48.7218725,47.63499740000007,46.47093525000013,0,0,65.54816404550229,67.20605440418987,NaN,NaN,0.6093800000000016,0.40625,-0.04686999999999841
1995-03-14T14:30:00Z,49.35937,49.64062,49.35937,49.57812,48.782028499999996,49.38211518451655,48.18194181548344,NaN,NaN,NaN,NaN,223300,248425,48.929685,48.804685,50.5625,47.20703,46.492185,48.9174085714285,48.7687479999999,48.782028499999996,47.71530980000007,46.48945085000013,0,0,68.60185204963807,67.09140547413529,NaN,NaN,0.5625,1.1406199999999984,0.3593699999999984
1995-03-15T14:30:00Z,49.5,49.57812,49.29687,49.48437,48.834371999999995,49.485571969309134,48.183172030690855,NaN,NaN,NaN,NaN,278500,253840,48.929685,48.867185,50.64062,47.296875,46.492185,49.01338999999994,48.82633714285704,48.834371999999995,47.78937220000006,46.50781020000013,0,0,66.9757469417946,66.89298963980453,NaN,NaN,0.78125,0.9218699999999984,-0.09375
1995-03-16T14:30:00Z,49.4375,49.8125,49.4375,49.78125,48.8882785,49.65529083949162,48.12126616050838,NaN,NaN,NaN,NaN,20400,233285,49.015625,48.953125,50.89062,47.3828125,46.578125,49.205354285714215,48.935711999999896,48.8882785,47.86499720000007,46.52663835000012,1,0,69.38841489655712,66.78349350683168,NaN,NaN,1.0156300000000016,1.2343800000000016,0.2968800000000016
1995-03-17T14:30:00Z,49.4375,49.625,49.40625,49.5625,48.9343725,49.7458263072356,48.1229186927644,NaN,NaN,NaN,NaN,89900,232815,49.015625,48.953125,51.48437,47.3984375,46.578125,49.348211428571354,49.05758685714276,48.9343725,47.93624720000006,46.54460710000012,0,0,65.67623333743171,66.392373677937,NaN,NaN,0.78125,0.2968800000000016,-0.21875
1995-03-20T14:30:00Z,49.625,49.625,49.46875,49.5625,48.989841500000004,49.81369711777045,48.165985882229556,NaN,NaN,NaN,NaN,91700,234945,49.078125,48.953125,51.34375,47.4179675,46.578125,49.49330142857135,49.19553314285704,48.989841500000004,48.00655980000007,46.56124775000012,0,0,65.67623333743171,66.06758772504803,NaN,NaN,0.75,0.34375,0
1995-03-21T14:30:00Z,49.5625,49.875,49.35937,49.4375,49.03984150000001,49.84470265506227,48.234980344937746,NaN,NaN,NaN,NaN,104400,231765,49.148435,49.046875,51.39062,47.4375,46.578125,49.51785571428564,49.31562257142847,49.03984150000001,48.073434800000065,46.577341500000124,1,0,63.53484817914334,65.83435117813235,NaN,NaN,1,-0.1406199999999984,-0.125
1995-03-22T14:30:00Z,49.53125,49.53125,49.32812,49.48437,49.074216500000006,49.89323359623942,48.25519940376059,NaN,NaN,NaN,NaN,74900,216190,49.203125,49.046875,51.51562,47.484375,46.609375,49.55580142857135,49.42410485714275,49.074216500000006,48.14030980000006,46.59398210000012,0,1,63.997015563327714,65.63902332338562,NaN,NaN,0.9218699999999984,0,0.04686999999999841
1995-03-23T14:30:00Z,49.42187,49.65625,49.35937,49.51562,49.10624750000001,49.94154088036054,48.27095411963948,NaN,NaN,NaN,NaN,220500,207075,49.523435,49.046875,51.59375,47.730464999999995,46.72656,49.54687285714278,49.49240857142846,49.10624750000001,48.20718480000006,46.612653950000116,0,0,64.31365695132287,65.29859118886263,NaN,NaN,0.96875,-0.2656300000000016,0.03125
1995-03-24T14:30:00Z,49.67187,50.21875,49.67187,50.21875,49.167185,50.13058324159183,48.20378675840818,NaN,NaN,NaN,NaN,134000,198395,49.75781,49.21875,51.45312,47.88281,46.72656,49.65178428571421,49.55312314285703,49.167185,48.28780980000006,46.63359145000011,0,0,70.45294820055743,65.21856463982192,NaN,NaN,0.9531300000000016,0.65625,0.7031300000000016
1995-03-27T14:30:00Z,50.29687,50.42187,50.17187,50.42187,49.257810000000006,50.329210944744915,48.1864090552551,NaN,NaN,NaN,NaN,132100,190955,49.85937,49.32031,51.5625,47.957027499999995,46.72656,49.74330142857135,49.60312314285704,49.257810000000006,48.36155980000006,46.65515395000011,0,0,71.91831296559249,65.15791051088169,NaN,NaN,1.2031199999999984,0.8593699999999984,0.2031199999999984
1995-03-28T14:30:00Z,50.29687,50.42187,50.23437,50.42187,49.3281225,50.50600217606166,48.150242823938335,NaN,NaN,NaN,NaN,121900,172375,49.874995,49.32031,52.28125,47.957027499999995,46.72656,49.8660685714285,49.6727657142856,49.3281225,48.42968480000006,46.6764039500001,0,0,71.91831296559249,65.48353527016782,NaN,NaN,0.84375,0.9843699999999984,0
1995-03-29T14:30:00Z,50.375,50.89062,50.125,50.40625,49.413279,50.64321402655996,48.183343973440046,NaN,NaN,NaN,NaN,246100,172785,50.10937,49.554685,52.25,47.972652499999995,46.742185,49.986604285714215,49.75892628571418,49.413279,48.49718480000007,46.695778950000104,1,0,71.61718176349237,65.61530126752457,NaN,NaN,0.9218800000000016,0.9218800000000016,-0.015619999999998413
1995-03-30T14:30:00Z,50.51562,50.51562,50.10937,50.3125,49.49062300000001,50.742277520035195,48.23896847996482,NaN,NaN,NaN,NaN,298400,163275,50.10937,49.554685,52.1875,48.1523425,46.921875,50.111604285714215,49.87187257142847,49.49062300000001,48.56374740000007,46.715622700000104,0,0,69.775978450634,65.92234568804784,NaN,NaN,0.53125,0.7968800000000016,-0.09375
1995-03-31T14:30:00Z,49.92187,50.17187,49.54687,50.10937,49.557029,50.791908576946156,48.322149423053844,NaN,NaN,NaN,NaN,541300,175840,50.10937,49.554685,52.5625,48.191405,47.054685,50.20088999999992,49.98169371428561,49.557029,48.63155980000006,46.733982050000094,0,1,65.9203421141585,66.0168632012162,NaN,NaN,0.5468699999999984,-0.10938000000000159,-0.2031300000000016
1995-04-03T13:30:00Z,50.09375,50.23437,50.0625,50.23437,49.6281225,50.84697602125515,48.409268978744855,NaN,NaN,NaN,NaN,193300,181220,50.10937,49.554685,52.51562,48.191405,47.234375,50.3035685714285,50.09374714285704,49.6281225,48.705309800000066,46.755778900000095,0,0,67.09517203162574,66.15988786178006,NaN,NaN,0.6718699999999984,-0.1875,0.125
1995-04-04T13:30:00Z,50.25,50.5625,50.25,50.5625,49.7343725,50.88829777109771,48.58044722890229,NaN,NaN,NaN,NaN,66900,175520,50.124995,49.554685,52.57812,48.22656,47.304685,50.35267571428564,50.19106857142847,49.7343725,48.78280980000006,46.7811695500001,0,0,69.95041742286118,66.42347126967549,NaN,NaN,1.125,0.1406300000000016,0.3281300000000016
1995-04-05T13:30:00Z,50.45312,50.60937,50.42187,50.5625,49.8343725,50.90863761219477,48.760107387805235,NaN,NaN,NaN,NaN,107200,173085,50.218745,49.554685,52.71875,48.3124975,47.359375,50.37276571428564,50.268300857142755,49.8343725,48.85905980000007,46.8085133000001,0,0,69.95041742286118,66.9997610170169,NaN,NaN,1.0781300000000016,0.15625,0
1995-04-06T13:30:00Z,50.6875,50.79687,50.59375,50.75,49.944529,50.91491547948005,48.974142520519955,NaN,NaN,NaN,NaN,352500,187535,50.218745,49.554685,52.75,48.3124975,47.359375,50.41964142857136,50.32990828571418,49.944529,48.93655980000007,46.835935200000115,0,0,71.50796463916703,67.58106757710298,NaN,NaN,1.2343800000000016,0.4375,0.1875
1995-04-07T13:30:00Z,50.85937,50.85937,50.46875,50.70312,50.016404,50.98794629555757,49.04486170444243,NaN,NaN,NaN,NaN,361400,196000,50.218745,49.554685,53,48.3710925,47.359375,50.462051428571364,50.38214057142848,50.016404,49.01218480000007,46.864450800000114,0,0,70.54798282046865,68.12937604222512,NaN,NaN,0.4843699999999984,0.59375,-0.04688000000000159
1995-04-10T13:30:00Z,50.625,50.79687,50.59375,50.79687,50.09531,51.05111586909978,49.139504130900214,NaN,NaN,NaN,NaN,285400,197205,50.218745,49.554685,53.03125,48.3867175,47.359375,50.53124714285707,50.42767628571419,50.09531,49.08593480000007,46.898122650000126,0,0,71.3554476287709,68.36774493942532,NaN,NaN,0.375,0.5625,0.09375
1995-04-11T13:30:00Z,50.92187,50.9375,50.59375,50.625,50.147654,51.099085806311265,49.19622219368874,NaN,NaN,NaN,NaN,250300,198555,50.242185,49.578125,52.82812,48.34375,47.359375,50.6049085714285,50.478122857142765,50.147654,49.16030980000007,46.927107050000124,0,0,67.77845282633513,68.47394916708402,NaN,NaN,0.2031300000000016,0.0625,-0.1718699999999984
