Date;Close;Closure_Daily_exp;Closure_Weekly_exp;Closure_Monthly_exp;MM_Daily_20_exp;MM_Weekly_20_exp;MM_Monthly_20_exp;MoM_Daily_10_exp;MoM_Weekly_10_exp;MoM_Monthly_10_exp;MoM_Monthly_5_exp;MoM_Monthly_1_exp;MoM_Monthly_1-5-10_exp;RSI_Daily_21_exp;RSI_Weekly_21_exp;RSI_Monthly_21_exp
2018-09-17;269.1445;TRUE;FALSE;FALSE;268.6046;259.2572;236.5957;-0.3341;5.6132;14.4383;10.8165;3.1920;9.4823;65.3133;76.7102;
2018-09-18;270.6049;TRUE;FALSE;FALSE;268.8483;259.2572;236.5957;0.3795;5.6132;14.4383;10.8165;3.1920;9.4823;66.4232;76.7102;
2018-09-19;270.8933;TRUE;FALSE;FALSE;269.0752;259.2572;236.5957;0.7577;5.6132;14.4383;10.8165;3.1920;9.4823;65.8481;76.7102;
2018-09-20;273.0886;TRUE;FALSE;FALSE;269.4199;259.2572;236.5957;1.8809;5.6132;14.4383;10.8165;3.1920;9.4823;68.8542;76.7102;
2018-09-21;272.8391;TRUE;TRUE;FALSE;269.7697;260.5818;236.5957;1.9860;4.9079;14.4383;10.8165;3.1920;9.4823;68.5037;77.9182;
2018-09-24;271.9327;TRUE;FALSE;FALSE;269.9942;260.5818;236.5957;1.4708;4.9079;14.4383;10.8165;3.1920;9.4823;66.4568;77.9182;
2018-09-25;271.6804;TRUE;FALSE;FALSE;270.1006;260.5818;236.5957;1.0435;4.9079;14.4383;10.8165;3.1920;9.4823;62.3513;77.9182;
2018-09-26;270.8674;TRUE;FALSE;FALSE;270.1597;260.5818;236.5957;0.7167;4.9079;14.4383;10.8165;3.1920;9.4823;54.1415;77.9182;
2018-09-27;271.6244;TRUE;FALSE;FALSE;270.1842;260.5818;236.5957;0.4044;4.9079;14.4383;10.8165;3.1920;9.4823;55.8854;77.9182;
2018-09-28;271.6524;TRUE;TRUE;TRUE;270.2649;261.5309;239.8854;0.3974;4.4180;11.7044;10.9022;0.5946;7.7337;51.7169;76.7857;
2018-10-01;272.5961;TRUE;FALSE;FALSE;270.3924;261.5309;239.8854;1.2824;4.4180;11.7044;10.9022;0.5946;7.7337;58.5815;76.7857;
2018-10-02;272.4373;TRUE;FALSE;FALSE;270.5352;261.5309;239.8854;0.6771;4.4180;11.7044;10.9022;0.5946;7.7337;57.9381;76.7857;
2018-10-03;272.5868;TRUE;FALSE;FALSE;270.7217;261.5309;239.8854;0.6252;4.4180;11.7044;10.9022;0.5946;7.7337;60.1922;76.7857;
2018-10-04;270.4563;TRUE;FALSE;FALSE;270.8422;261.5309;239.8854;-0.9639;4.4180;11.7044;10.9022;0.5946;7.7337;54.9549;76.7857;
2018-10-05;268.9426;TRUE;TRUE;FALSE;270.9130;262.4149;239.8854;-1.4281;2.7372;11.7044;10.9022;0.5946;7.7337;52.6577;68.6502;
2018-10-08;268.9426;TRUE;FALSE;FALSE;270.9606;262.4149;239.8854;-1.0996;2.7372;11.7044;10.9022;0.5946;7.7337;54.3374;68.6502;
2018-10-09;268.5502;TRUE;FALSE;FALSE;270.9443;262.4149;239.8854;-1.1522;2.7372;11.7044;10.9022;0.5946;7.7337;51.7195;68.6502;
2018-10-10;260.0470;TRUE;FALSE;FALSE;270.4997;262.4149;239.8854;-3.9947;2.7372;11.7044;10.9022;0.5946;7.7337;31.5139;68.6502;
2018-10-11;254.3190;TRUE;FALSE;FALSE;269.6891;262.4149;239.8854;-6.3711;2.7372;11.7044;10.9022;0.5946;7.7337;25.2524;68.6502;
2018-10-12;257.8511;TRUE;TRUE;FALSE;269.0528;262.7063;239.8854;-5.0805;-2.2570;11.7044;10.9022;0.5946;7.7337;29.8619;56.1791;
2018-10-15;256.4027;TRUE;FALSE;FALSE;268.4157;262.7063;239.8854;-5.9404;-2.2570;11.7044;10.9022;0.5946;7.7337;28.4474;56.1791;
2018-10-16;262.0092;TRUE;FALSE;FALSE;267.9860;262.7063;239.8854;-3.8277;-2.2570;11.7044;10.9022;0.5946;7.7337;40.3726;56.1791;
2018-10-17;262.0560;TRUE;FALSE;FALSE;267.5441;262.7063;239.8854;-3.8633;-2.2570;11.7044;10.9022;0.5946;7.7337;38.0078;56.1791;
2018-10-18;258.2716;TRUE;FALSE;FALSE;266.8032;262.7063;239.8854;-4.5052;-2.2570;11.7044;10.9022;0.5946;7.7337;33.8760;56.1791;
2018-10-19;258.1314;TRUE;TRUE;FALSE;266.0679;262.9446;239.8854;-4.0199;-1.9987;11.7044;10.9022;0.5946;7.7337;29.8336;55.7817;
2018-10-22;256.9728;TRUE;FALSE;FALSE;265.3199;262.9446;239.8854;-4.4507;-1.9987;11.7044;10.9022;0.5946;7.7337;29.1197;55.7817;
2018-10-23;255.6645;TRUE;FALSE;FALSE;264.5191;262.9446;239.8854;-4.7982;-1.9987;11.7044;10.9022;0.5946;7.7337;28.8149;55.7817;
2018-10-24;247.9183;TRUE;FALSE;FALSE;263.3716;262.9446;239.8854;-4.6640;-1.9987;11.7044;10.9022;0.5946;7.7337;24.1093;55.7817;
2018-10-25;252.3661;TRUE;FALSE;FALSE;262.4087;262.9446;239.8854;-0.7679;-1.9987;11.7044;10.9022;0.5946;7.7337;31.3209;55.7817;
2018-10-26;247.9276;TRUE;TRUE;FALSE;261.2225;262.4602;239.8854;-3.8485;-6.5000;11.7044;10.9022;0.5946;7.7337;27.7309;45.5926;
2018-10-29;246.5540;TRUE;FALSE;FALSE;259.9204;262.4602;239.8854;-3.8411;-6.5000;11.7044;10.9022;0.5946;7.7337;26.9956;45.5926;
2018-10-30;250.2076;TRUE;FALSE;FALSE;258.8089;262.4602;239.8854;-4.5043;-6.5000;11.7044;10.9022;0.5946;7.7337;30.4505;45.5926;
2018-10-31;252.8801;TRUE;FALSE;TRUE;257.8235;262.4602;241.8319;-3.5015;-6.5000;2.7391;0.7883;-6.9104;-1.1277;33.6409;45.5926;70.0583
2018-11-01;255.5712;TRUE;FALSE;FALSE;257.0793;262.4602;241.8319;-1.0456;-6.5000;2.7391;0.7883;-6.9104;-1.1277;36.3474;45.5926;70.0583
2018-11-02;254.0574;TRUE;TRUE;FALSE;256.3350;262.2737;241.8319;-1.5783;-5.0048;2.7391;0.7883;-6.9104;-1.1277;36.7107;47.2011;70.0583
2018-11-05;255.4590;TRUE;FALSE;FALSE;255.6608;262.2737;241.8319;-0.5891;-5.0048;2.7391;0.7883;-6.9104;-1.1277;39.0533;47.2011;70.0583
2018-11-06;257.0756;TRUE;FALSE;FALSE;255.0871;262.2737;241.8319;0.5519;-5.0048;2.7391;0.7883;-6.9104;-1.1277;40.6122;47.2011;70.0583
2018-11-07;262.5793;TRUE;FALSE;FALSE;255.2137;262.2737;241.8319;5.9136;-5.0048;2.7391;0.7883;-6.9104;-1.1277;45.6299;47.2011;70.0583
2018-11-08;262.1027;TRUE;FALSE;FALSE;255.6029;262.2737;241.8319;3.8581;-5.0048;2.7391;0.7883;-6.9104;-1.1277;51.7049;47.2011;70.0583
2018-11-09;259.5424;TRUE;TRUE;FALSE;255.6875;262.4726;241.8319;4.6848;-3.8898;2.7391;0.7883;-6.9104;-1.1277;54.5722;51.2743;70.0583
2018-11-12;254.6928;TRUE;FALSE;FALSE;255.6020;262.4726;241.8319;3.3010;-3.8898;2.7391;0.7883;-6.9104;-1.1277;47.2978;51.2743;70.0583
2018-11-13;254.2163;TRUE;FALSE;FALSE;255.2123;262.4726;241.8319;1.6021;-3.8898;2.7391;0.7883;-6.9104;-1.1277;48.0977;51.2743;70.0583
2018-11-14;252.4783;TRUE;FALSE;FALSE;254.7335;262.4726;241.8319;-0.1589;-3.8898;2.7391;0.7883;-6.9104;-1.1277;41.1090;51.2743;70.0583
2018-11-15;255.1133;TRUE;FALSE;FALSE;254.5755;262.4726;241.8319;-0.1792;-3.8898;2.7391;0.7883;-6.9104;-1.1277;43.8217;51.2743;70.0583
2018-11-16;255.7767;TRUE;TRUE;FALSE;254.4578;262.6442;241.8319;0.6767;-4.3918;2.7391;0.7883;-6.9104;-1.1277;47.6492;50.1513;70.0583
2018-11-19;251.4504;TRUE;FALSE;FALSE;254.1817;262.6442;241.8319;-1.5692;-4.3918;2.7391;0.7883;-6.9104;-1.1277;44.1652;50.1513;70.0583
2018-11-20;246.7970;TRUE;FALSE;FALSE;253.7383;262.6442;241.8319;-3.9983;-4.3918;2.7391;0.7883;-6.9104;-1.1277;41.6244;50.1513;70.0583
2018-11-21;247.6380;TRUE;FALSE;FALSE;253.7243;262.6442;241.8319;-5.6902;-4.3918;2.7391;0.7883;-6.9104;-1.1277;43.3422;50.1513;70.0583
2018-11-23;245.9841;TRUE;TRUE;FALSE;253.4052;262.1336;241.8319;-6.1497;-9.0891;2.7391;0.7883;-6.9104;-1.1277;48.2152;45.8694;70.0583
2018-11-26;249.9553;TRUE;FALSE;FALSE;253.5066;262.1336;241.8319;-3.6938;-9.0891;2.7391;0.7883;-6.9104;-1.1277;47.7557;45.8694;70.0583
2018-11-27;250.7963;TRUE;FALSE;FALSE;253.7187;262.1336;241.8319;-1.5299;-9.0891;2.7391;0.7883;-6.9104;-1.1277;52.8622;45.8694;70.0583
2018-11-28;256.5709;TRUE;FALSE;FALSE;254.0369;262.1336;241.8319;0.9262;-9.0891;2.7391;0.7883;-6.9104;-1.1277;59.1875;45.8694;70.0583
2018-11-29;256.0103;TRUE;FALSE;FALSE;254.1934;262.1336;241.8319;1.3989;-9.0891;2.7391;0.7883;-6.9104;-1.1277;55.6424;45.8694;70.0583
2018-11-30;257.5707;TRUE;TRUE;TRUE;254.2933;262.0084;243.9997;0.9633;-5.5961;-0.9383;2.0708;1.8549;0.9958;54.6618;50.8111;69.1643
2018-12-03;260.9814;TRUE;FALSE;FALSE;254.6395;262.0084;243.9997;2.0349;-5.5961;-0.9383;2.0708;1.8549;0.9958;55.3012;50.8111;69.1643
2018-12-04;252.5250;TRUE;FALSE;FALSE;254.4928;262.0084;243.9997;0.4274;-5.5961;-0.9383;2.0708;1.8549;0.9958;48.6783;50.8111;69.1643
2018-12-06;252.1419;TRUE;FALSE;FALSE;254.2462;262.0084;243.9997;2.1657;-5.5961;-0.9383;2.0708;1.8549;0.9958;47.0878;50.8111;69.1643
2018-12-07;246.2830;TRUE;TRUE;FALSE;253.4313;261.3146;243.9997;-0.5472;-9.3389;-0.9383;2.0708;1.8549;0.9958;41.1817;42.5160;69.1643
2018-12-10;246.7502;TRUE;FALSE;FALSE;252.6637;261.3146;243.9997;0.3114;-9.3389;-0.9383;2.0708;1.8549;0.9958;35.9067;42.5160;69.1643
2018-12-11;246.8063;TRUE;FALSE;FALSE;252.0269;261.3146;243.9997;-1.2598;-9.3389;-0.9383;2.0708;1.8549;0.9958;36.2782;42.5160;69.1643
2018-12-12;248.0491;TRUE;FALSE;FALSE;251.6947;261.3146;243.9997;-1.0954;-9.3389;-0.9383;2.0708;1.8549;0.9958;39.4402;42.5160;69.1643
2018-12-13;247.9650;TRUE;FALSE;FALSE;251.3822;261.3146;243.9997;-3.3542;-9.3389;-0.9383;2.0708;1.8549;0.9958;43.2254;42.5160;69.1643
2018-12-14;243.3864;TRUE;TRUE;FALSE;250.9276;260.3951;243.9997;-4.9310;-9.5025;-0.9383;2.0708;1.8549;0.9958;39.9269;41.1684;69.1643
2018-12-17;238.6116;TRUE;FALSE;FALSE;250.1025;260.3951;243.9997;-7.3607;-9.5025;-0.9383;2.0708;1.8549;0.9958;37.7920;41.1684;69.1643
2018-12-18;238.3499;TRUE;FALSE;FALSE;249.2311;260.3951;243.9997;-8.6717;-9.5025;-0.9383;2.0708;1.8549;0.9958;34.5982;41.1684;69.1643
2018-12-19;234.7805;TRUE;FALSE;FALSE;248.3976;260.3951;243.9997;-7.0268;-9.5025;-0.9383;2.0708;1.8549;0.9958;31.6871;41.1684;69.1643
2018-12-20;230.9587;TRUE;FALSE;FALSE;247.6057;260.3951;243.9997;-8.4013;-9.5025;-0.9383;2.0708;1.8549;0.9958;31.9684;41.1684;69.1643
2018-12-21;226.2265;TRUE;TRUE;FALSE;246.5352;258.5161;243.9997;-8.1437;-12.2647;-0.9383;2.0708;1.8549;0.9958;31.9241;33.9134;69.1643
2018-12-24;220.2489;TRUE;FALSE;FALSE;245.2484;258.5161;243.9997;-10.7401;-12.2647;-0.9383;2.0708;1.8549;0.9958;27.9252;33.9134;69.1643
2018-12-26;231.3770;TRUE;FALSE;FALSE;244.3195;258.5161;243.9997;-6.2516;-12.2647;-0.9383;2.0708;1.8549;0.9958;39.7869;33.9134;69.1643
2018-12-27;233.1533;TRUE;FALSE;FALSE;243.4373;258.5161;243.9997;-6.0052;-12.2647;-0.9383;2.0708;1.8549;0.9958;37.8802;33.9134;69.1643
2018-12-28;232.8525;TRUE;TRUE;FALSE;242.2514;256.9890;243.9997;-6.0946;-9.7930;-0.9383;2.0708;1.8549;0.9958;36.9549;36.5535;69.1643
2018-12-31;234.8921;TRUE;FALSE;TRUE;241.1955;256.9890;244.9272;-3.4900;-9.7930;-6.2517;-10.2416;-8.8048;-8.4327;33.3346;36.5535;57.5892
2019-01-02;235.1364;TRUE;FALSE;FALSE;240.0738;256.9890;244.9272;-1.4564;-9.7930;-6.2517;-10.2416;-8.8048;-8.4327;33.8749;36.5535;57.5892
2019-01-03;229.5254;TRUE;FALSE;FALSE;238.5010;256.9890;244.9272;-3.7023;-9.7930;-6.2517;-10.2416;-8.8048;-8.4327;29.6110;36.5535;57.5892
2019-01-04;237.2135;TRUE;TRUE;FALSE;237.7354;255.5915;244.9272;1.0363;-4.3215;-6.2517;-10.2416;-8.8048;-8.4327;33.7324;39.0034;57.5892
2019-01-07;239.0839;TRUE;FALSE;FALSE;237.0825;255.5915;244.9272;3.5180;-4.3215;-6.2517;-10.2416;-8.8048;-8.4327;39.8889;39.0034;57.5892
2019-01-08;241.3302;TRUE;FALSE;FALSE;236.8349;255.5915;244.9272;6.6764;-4.3215;-6.2517;-10.2416;-8.8048;-8.4327;42.0886;39.0034;57.5892
2019-01-09;242.4580;TRUE;FALSE;FALSE;236.6203;255.5915;244.9272;10.0836;-4.3215;-6.2517;-10.2416;-8.8048;-8.4327;46.9929;39.0034;57.5892
2019-01-10;243.3133;TRUE;FALSE;FALSE;236.4456;255.5915;244.9272;5.1588;-4.3215;-6.2517;-10.2416;-8.8048;-8.4327;47.3144;39.0034;57.5892
2019-01-11;243.4073;TRUE;TRUE;FALSE;236.2135;254.3897;244.9272;4.3980;-4.1920;-6.2517;-10.2416;-8.8048;-8.4327;47.3456;41.1901;57.5892
2019-01-14;241.9223;TRUE;FALSE;FALSE;235.9114;254.3897;244.9272;3.8951;-4.1920;-6.2517;-10.2416;-8.8048;-8.4327;45.2333;41.1901;57.5892
2019-01-15;244.6949;TRUE;FALSE;FALSE;235.9768;254.3897;244.9272;4.1733;-4.1920;-6.2517;-10.2416;-8.8048;-8.4327;47.5580;41.1901;57.5892
2019-01-16;245.2870;TRUE;FALSE;FALSE;236.3106;254.3897;244.9272;4.3169;-4.1920;-6.2517;-10.2416;-8.8048;-8.4327;51.5092;41.1901;57.5892
2019-01-17;247.1479;TRUE;FALSE;FALSE;236.7505;254.3897;244.9272;7.6778;-4.1920;-6.2517;-10.2416;-8.8048;-8.4327;57.1070;41.1901;57.5892
2019-01-18;250.4375;TRUE;TRUE;FALSE;237.5333;253.4093;244.9272;5.5747;-3.5081;-6.2517;-10.2416;-8.8048;-8.4327;59.5807;43.3692;57.5892
2019-01-22;247.0539;TRUE;FALSE;FALSE;238.3381;253.4093;244.9272;3.3336;-3.5081;-6.2517;-10.2416;-8.8048;-8.4327;59.7567;43.3692;57.5892
2019-01-23;247.5709;TRUE;FALSE;FALSE;239.4053;253.4093;244.9272;2.5860;-3.5081;-6.2517;-10.2416;-8.8048;-8.4327;63.9381;43.3692;57.5892
2019-01-24;247.7025;TRUE;FALSE;FALSE;240.7780;253.4093;244.9272;2.1631;-3.5081;-6.2517;-10.2416;-8.8048;-8.4327;69.5265;43.3692;57.5892
2019-01-25;249.7984;TRUE;TRUE;FALSE;241.6991;252.5229;244.9272;2.6653;-2.3373;-6.2517;-10.2416;-8.8048;-8.4327;78.9076;41.9815;57.5892
2019-01-28;247.8999;TRUE;FALSE;FALSE;242.4364;252.5229;244.9272;1.8457;-2.3373;-6.2517;-10.2416;-8.8048;-8.4327;69.7262;41.9815;57.5892
2019-01-29;247.5709;TRUE;FALSE;FALSE;243.1723;252.5229;244.9272;2.3349;-2.3373;-6.2517;-10.2416;-8.8048;-8.4327;67.8288;41.9815;57.5892
2019-01-30;251.4902;TRUE;FALSE;FALSE;244.0022;252.5229;244.9272;2.7771;-2.3373;-6.2517;-10.2416;-8.8048;-8.4327;71.1543;41.9815;57.5892
2019-01-31;253.6989;TRUE;FALSE;TRUE;244.9303;252.5229;246.6423;3.4294;-2.3373;4.1080;-6.0537;8.0066;2.0203;71.2646;41.9815;62.2158
2019-02-01;253.8211;TRUE;TRUE;FALSE;246.1451;251.6851;246.6423;2.7001;3.1860;4.1080;-6.0537;8.0066;2.0203;71.1850;44.6365;62.2158
2019-02-04;255.6068;TRUE;FALSE;FALSE;247.0648;251.6851;246.6423;2.0641;3.1860;4.1080;-6.0537;8.0066;2.0203;82.3803;44.6365;62.2158
2019-02-05;256.6782;TRUE;FALSE;FALSE;247.9445;251.6851;246.6423;3.8956;3.1860;4.1080;-6.0537;8.0066;2.0203;78.9164;44.6365;62.2158
2019-02-06;256.3398;TRUE;FALSE;FALSE;248.6950;251.6851;246.6423;3.5420;3.1860;4.1080;-6.0537;8.0066;2.0203;76.8575;44.6365;62.2158
2019-02-07;253.8963;TRUE;FALSE;FALSE;249.2669;251.6851;246.6423;2.5005;3.1860;4.1080;-6.0537;8.0066;2.0203;69.4389;44.6365;62.2158
2019-02-08;254.2063;TRUE;TRUE;FALSE;249.8116;250.7534;246.6423;1.7646;-1.3062;4.1080;-6.0537;8.0066;2.0203;68.6455;43.4568;62.2158
2019-02-11;254.3474;TRUE;FALSE;FALSE;250.3586;250.7534;246.6423;2.6008;-1.3062;4.1080;-6.0537;8.0066;2.0203;67.9183;43.4568;62.2158
2019-02-12;257.6181;TRUE;FALSE;FALSE;251.1433;250.7534;246.6423;4.0583;-1.3062;4.1080;-6.0537;8.0066;2.0203;70.9187;43.4568;62.2158
2019-02-13;258.4546;TRUE;FALSE;FALSE;251.8313;250.7534;246.6423;2.7693;-1.3062;4.1080;-6.0537;8.0066;2.0203;74.8096;43.4568;62.2158
2019-02-14;257.8813;TRUE;FALSE;FALSE;252.4610;250.7534;246.6423;1.6486;-1.3062;4.1080;-6.0537;8.0066;2.0203;71.1871;43.4568;62.2158
2019-02-15;260.6914;TRUE;TRUE;FALSE;253.1382;250.2054;246.6423;2.7067;5.8503;4.1080;-6.0537;8.0066;2.0203;73.1041;45.3032;62.2158
2019-02-19;261.1426;TRUE;FALSE;FALSE;253.6735;250.2054;246.6423;2.1657;5.8503;4.1080;-6.0537;8.0066;2.0203;71.9165;45.3032;62.2158
2019-02-20;261.6690;TRUE;FALSE;FALSE;254.4042;250.2054;246.6423;1.9444;5.8503;4.1080;-6.0537;8.0066;2.0203;69.2557;45.3032;62.2158
2019-02-21;260.7385;TRUE;FALSE;FALSE;255.0626;250.2054;246.6423;1.7160;5.8503;4.1080;-6.0537;8.0066;2.0203;75.6160;45.3032;62.2158
2019-02-22;262.3550;TRUE;TRUE;FALSE;255.7952;249.8760;246.6423;3.3316;7.7936;4.1080;-6.0537;8.0066;2.0203;76.5801;46.4185;62.2158
2019-02-25;262.7121;TRUE;FALSE;FALSE;256.4409;249.8760;246.6423;3.3460;7.7936;4.1080;-6.0537;8.0066;2.0203;76.7684;46.4185;62.2158
2019-02-26;262.5242;TRUE;FALSE;FALSE;257.1721;249.8760;246.6423;3.2148;7.7936;4.1080;-6.0537;8.0066;2.0203;74.3528;46.4185;62.2158
2019-02-27;262.4114;TRUE;FALSE;FALSE;257.9142;249.8760;246.6423;1.8606;7.7936;4.1080;-6.0537;8.0066;2.0203;79.8072;46.4185;62.2158
2019-02-28;261.9227;TRUE;FALSE;TRUE;258.4358;249.8760;248.6988;1.3419;7.7936;6.9301;-3.5817;3.2416;2.1966;79.2870;46.4185;63.4518
2019-03-01;263.5581;TRUE;TRUE;FALSE;258.9287;250.1614;248.6988;2.2013;16.5019;6.9301;-3.5817;3.2416;2.1966;77.1578;47.9014;63.4518
2019-03-04;262.5994;TRUE;FALSE;FALSE;259.3677;250.1614;248.6988;0.7319;16.5019;6.9301;-3.5817;3.2416;2.1966;71.2239;47.9014;63.4518
2019-03-05;262.2423;TRUE;FALSE;FALSE;259.6994;250.1614;248.6988;0.4211;16.5019;6.9301;-3.5817;3.2416;2.1966;69.8585;47.9014;63.4518
2019-03-06;260.6539;TRUE;FALSE;FALSE;259.8982;250.1614;248.6988;-0.3879;16.5019;6.9301;-3.5817;3.2416;2.1966;62.0136;47.9014;63.4518
2019-03-07;258.4734;TRUE;FALSE;FALSE;260.0049;250.1614;248.6988;-0.8687;16.5019;6.9301;-3.5817;3.2416;2.1966;54.0588;47.9014;63.4518
2019-03-08;257.9564;TRUE;TRUE;FALSE;260.2079;250.1526;248.6988;-1.6766;10.7810;6.9301;-3.5817;3.2416;2.1966;53.6257;50.0429;63.4518
2019-03-11;261.6971;TRUE;FALSE;FALSE;260.5824;250.1526;248.6988;-0.3864;10.7810;6.9301;-3.5817;3.2416;2.1966;66.5337;50.0429;63.4518
2019-03-12;262.6839;TRUE;FALSE;FALSE;260.9993;250.1526;248.6988;0.0608;10.7810;6.9301;-3.5817;3.2416;2.1966;67.4671;50.0429;63.4518
2019-03-13;264.4228;TRUE;FALSE;FALSE;261.3395;250.1526;248.6988;0.7665;10.7810;6.9301;-3.5817;3.2416;2.1966;69.4767;50.0429;63.4518
2019-03-14;264.2536;TRUE;FALSE;FALSE;261.6295;250.1526;248.6988;0.8899;10.7810;6.9301;-3.5817;3.2416;2.1966;64.5747;50.0429;63.4518
2019-03-15;265.5591;TRUE;TRUE;FALSE;262.0133;251.0342;248.6988;0.7592;11.9494;6.9301;-3.5817;3.2416;2.1966;65.2899;52.8541;63.4518
2019-03-18;266.5220;TRUE;FALSE;FALSE;262.3049;251.0342;248.6988;1.4938;11.9494;6.9301;-3.5817;3.2416;2.1966;68.2893;52.8541;63.4518
2019-03-19;266.5881;TRUE;FALSE;FALSE;262.5772;251.0342;248.6988;1.6572;11.9494;6.9301;-3.5817;3.2416;2.1966;64.1216;52.8541;63.4518
2019-03-20;265.7857;TRUE;FALSE;FALSE;262.7830;251.0342;248.6988;1.9688;11.9494;6.9301;-3.5817;3.2416;2.1966;60.9355;52.8541;63.4518
2019-03-21;268.7877;TRUE;FALSE;FALSE;263.1854;251.0342;248.6988;3.9905;11.9494;6.9301;-3.5817;3.2416;2.1966;65.0151;52.8541;63.4518
2019-03-22;263.6145;TRUE;TRUE;FALSE;263.2484;251.5120;248.6988;2.1934;8.3018;6.9301;-3.5817;3.2416;2.1966;55.1453;56.4363;63.4518
2019-03-25;263.4163;TRUE;FALSE;FALSE;263.2836;251.5120;248.6988;0.6569;8.3018;6.9301;-3.5817;3.2416;2.1966;52.0002;56.4363;63.4518
2019-03-26;265.3798;TRUE;FALSE;FALSE;263.4264;251.5120;248.6988;1.0263;8.3018;6.9301;-3.5817;3.2416;2.1966;54.7407;56.4363;63.4518
2019-03-27;263.9921;TRUE;FALSE;FALSE;263.5054;251.5120;248.6988;-0.1629;8.3018;6.9301;-3.5817;3.2416;2.1966;52.5019;56.4363;63.4518
2019-03-28;264.9927;TRUE;FALSE;FALSE;263.6589;251.5120;248.6988;0.2797;8.3018;6.9301;-3.5817;3.2416;2.1966;54.2704;56.4363;63.4518
2019-03-29;266.6636;TRUE;TRUE;TRUE;263.8142;251.8681;250.7653;0.4159;6.4791;6.2819;5.4506;1.8100;4.5142;57.5478;55.3064;64.2085
2019-04-01;269.8260;TRUE;FALSE;FALSE;264.1756;251.8681;250.7653;1.2397;6.4791;6.2819;5.4506;1.8100;4.5142;59.5162;55.3064;64.2085
2019-04-02;269.9583;TRUE;FALSE;FALSE;264.5614;251.8681;250.7653;1.2642;6.4791;6.2819;5.4506;1.8100;4.5142;61.4602;55.3064;64.2085
2019-04-03;270.3831;TRUE;FALSE;FALSE;265.0478;251.8681;250.7653;1.7297;6.4791;6.2819;5.4506;1.8100;4.5142;62.6512;55.3064;64.2085
2019-04-04;271.1005;TRUE;FALSE;FALSE;265.6792;251.8681;250.7653;0.8605;6.4791;6.2819;5.4506;1.8100;4.5142;66.6863;55.3064;64.2085
2019-04-05;272.4127;TRUE;TRUE;FALSE;266.4020;252.6999;250.7653;3.3375;9.0530;6.2819;5.4506;1.8100;4.5142;72.9003;55.4056;64.2085
2019-04-08;272.6203;TRUE;FALSE;FALSE;266.9481;252.6999;250.7653;3.4941;9.0530;6.2819;5.4506;1.8100;4.5142;74.3382;55.4056;64.2085
2019-04-09;271.2232;TRUE;FALSE;FALSE;267.3751;252.6999;250.7653;2.2019;9.0530;6.2819;5.4506;1.8100;4.5142;67.1446;55.4056;64.2085
2019-04-10;272.1483;TRUE;FALSE;FALSE;267.7614;252.6999;250.7653;3.0896;9.0530;6.2819;5.4506;1.8100;4.5142;67.0714;55.4056;64.2085
2019-04-11;272.0728;TRUE;FALSE;FALSE;268.1523;252.6999;250.7653;2.6718;9.0530;6.2819;5.4506;1.8100;4.5142;64.6796;55.4056;64.2085
2019-04-12;273.9137;TRUE;TRUE;FALSE;268.5701;254.0964;250.7653;2.7188;7.9160;6.2819;5.4506;1.8100;4.5142;67.4192;57.7654;64.2085
2019-04-15;273.7343;TRUE;FALSE;FALSE;268.9307;254.0964;250.7653;1.4485;7.9160;6.2819;5.4506;1.8100;4.5142;65.3656;57.7654;64.2085
2019-04-16;273.9137;TRUE;FALSE;FALSE;269.2970;254.0964;250.7653;1.4652;7.9160;6.2819;5.4506;1.8100;4.5142;64.3146;57.7654;64.2085
2019-04-17;273.2434;TRUE;FALSE;FALSE;269.6699;254.0964;250.7653;1.0579;7.9160;6.2819;5.4506;1.8100;4.5142;62.5938;57.7654;64.2085
2019-04-18;273.7814;TRUE;TRUE;FALSE;269.9195;254.9069;250.7653;0.9889;7.7005;6.2819;5.4506;1.8100;4.5142;65.2832;62.9747;64.2085
2019-04-22;274.0175;TRUE;FALSE;FALSE;270.4397;254.9069;250.7653;0.5891;7.7005;6.2819;5.4506;1.8100;4.5142;61.1783;62.9747;64.2085
2019-04-23;276.4813;TRUE;FALSE;FALSE;271.0929;254.9069;250.7653;1.4163;7.7005;6.2819;5.4506;1.8100;4.5142;81.1045;62.9747;64.2085
2019-04-24;275.8677;TRUE;FALSE;FALSE;271.6173;254.9069;250.7653;1.7124;7.7005;6.2819;5.4506;1.8100;4.5142;79.5076;62.9747;64.2085
2019-04-25;275.6978;TRUE;FALSE;FALSE;272.2026;254.9069;250.7653;1.3043;7.7005;6.2819;5.4506;1.8100;4.5142;76.7236;62.9747;64.2085
2019-04-26;276.9816;TRUE;TRUE;FALSE;272.8021;256.4419;250.7653;1.8042;6.2488;6.2819;5.4506;1.8100;4.5142;83.8249;59.8298;64.2085
2019-04-29;277.4159;TRUE;FALSE;FALSE;273.3397;256.4419;250.7653;1.2786;6.2488;6.2819;5.4506;1.8100;4.5142;83.3333;59.8298;64.2085
2019-04-30;277.5574;TRUE;FALSE;TRUE;273.7262;256.4419;253.3437;1.3966;6.2488;9.9912;7.7597;4.0852;7.2787;81.8432;59.8298;65.5644
2019-05-01;275.4713;TRUE;FALSE;FALSE;274.0019;256.4419;253.3437;0.5686;6.2488;9.9912;7.7597;4.0852;7.2787;67.6095;59.8298;65.5644
