Date;Close;MM_Daily_20_exp;MoM_Daily_10_exp;RSI_Daily_21_exp;MM_Weekly_20_exp;MoM_Weekly_10_exp;RSI_Weekly_21_exp;MM_Monthly_20_exp;MoM_Monthly_10_exp;RSI_Monthly_21_exp
26/05/2005;120.05;117.722501;4.1;58.08163037;118.3574985;1.71001;56.5890841;114.031501;8.64;56.72911474
27/05/2005;120.25;117.947501;4.53;58.66504536;118.3574985;1.71001;56.5890841;114.031501;8.64;56.72911474
31/05/2005;119.48;118.1015015;2.68;55.54018544;118.4529975;3.00999;56.38796713;114.031501;8.64;56.72911474
01/06/2005;120.5;118.296501;2.92;58.6069295;118.4529975;3.00999;56.38796713;114.7255005;8.06999;56.45712379
02/06/2005;120.75999;118.4595005;1.97;59.35723631;118.4529975;3.00999;56.38796713;114.7255005;8.06999;56.45712379
03/06/2005;120.14999;118.5939995;0.86;56.81992144;118.4529975;3.00999;56.38796713;114.7255005;8.06999;56.45712379
06/06/2005;120.03999;118.741499;0.91999;56.36372433;118.6239975;2.77001;56.46919694;114.7255005;8.06999;56.45712379
07/06/2005;120.13;118.8569985;0.35;56.66267626;118.6239975;2.77001;56.46919694;114.7255005;8.06999;56.45712379
08/06/2005;119.91;119.022498;0.41;55.68363171;118.6239975;2.77001;56.46919694;114.7255005;8.06999;56.45712379
09/06/2005;120.48;119.1844975;1.07;57.67321501;118.6239975;2.77001;56.46919694;114.7255005;8.06999;56.45712379
10/06/2005;120.2;119.3969975;0.15;56.3679383;118.6239975;2.77001;56.46919694;114.7255005;8.06999;56.45712379
13/06/2005;120.58;119.6399975;0.33;57.73115127;118.820498;3.36;58.35818507;114.7255005;8.06999;56.45712379
14/06/2005;120.86;119.8429975;1.38;58.72878016;118.820498;3.36;58.35818507;114.7255005;8.06999;56.45712379
15/06/2005;121.09;120.0184975;0.59;59.55216521;118.820498;3.36;58.35818507;114.7255005;8.06999;56.45712379
16/06/2005;121.39999;120.1489975;0.64;60.66279251;118.820498;3.36;58.35818507;114.7255005;8.06999;56.45712379
17/06/2005;121.36;120.252498;1.21001;60.43800292;118.820498;3.36;58.35818507;114.7255005;8.06999;56.45712379
20/06/2005;121.39999;120.3664975;1.36;60.59133563;118.757998;4.83001;53.3689972;114.7255005;8.06999;56.45712379
21/06/2005;121.47;120.4509975;1.34;60.87011661;118.757998;4.83001;53.3689972;114.7255005;8.06999;56.45712379
22/06/2005;121.57001;120.554498;1.66001;61.28095282;118.757998;4.83001;53.3689972;114.7255005;8.06999;56.45712379
23/06/2005;119.86;120.576998;-0.62;51.5617181;118.757998;4.83001;53.3689972;114.7255005;8.06999;56.45712379
24/06/2005;118.98;120.523498;-1.22;47.49168914;118.757998;4.83001;53.3689972;114.7255005;8.06999;56.45712379
27/06/2005;119.14999;120.4684975;-1.43001;48.31911682;118.695998;3.95999;54.31667523;114.7255005;8.06999;56.45712379
28/06/2005;120.14999;120.501997;-0.71001;52.90326574;118.695998;3.95999;54.31667523;114.7255005;8.06999;56.45712379
29/06/2005;119.83;120.468497;-1.26;51.37223827;118.695998;3.95999;54.31667523;114.7255005;8.06999;56.45712379
30/06/2005;119.17999;120.389497;-2.22;48.38555506;118.695998;3.95999;54.31667523;114.7255005;8.06999;56.45712379
01/07/2005;119.53;120.3584975;-1.83;50.02816952;118.695998;3.95999;54.31667523;115.590001;11.98002;59.5521491
05/07/2005;120.49001;120.3809985;-0.90998;54.22372471;118.7424985;5.57001;57.28332047;115.590001;11.98002;59.5521491
06/07/2005;119.48;120.3484985;-1.99;49.62144701;118.7424985;5.57001;57.28332047;115.590001;11.98002;59.5521491
07/07/2005;119.95;120.3504985;-1.62001;51.62750483;118.7424985;5.57001;57.28332047;115.590001;11.98002;59.5521491
08/07/2005;121.32001;120.392499;1.46001;56.88243731;118.7424985;5.57001;57.28332047;115.590001;11.98002;59.5521491
11/07/2005;121.94;120.479499;2.96;58.99891755;118.812999;5.75;59.62127004;115.590001;11.98002;59.5521491
12/07/2005;122.25999;120.5634985;3.11;60.06133354;118.812999;5.75;59.62127004;115.590001;11.98002;59.5521491
13/07/2005;122.42999;120.641998;2.28;60.63039884;118.812999;5.75;59.62127004;115.590001;11.98002;59.5521491
14/07/2005;122.91;120.732998;3.08;62.22609813;118.812999;5.75;59.62127004;115.590001;11.98002;59.5521491
15/07/2005;122.84;120.8049985;3.66001;61.84229133;118.812999;5.75;59.62127004;115.590001;11.98002;59.5521491
18/07/2005;122.35001;120.854499;2.82001;59.16034981;118.8534985;7.81999;60.66235556;115.590001;11.98002;59.5521491
19/07/2005;123.02;120.9354995;2.52999;61.55412771;118.8534985;7.81999;60.66235556;115.590001;11.98002;59.5521491
20/07/2005;123.44;121.0339995;3.96;62.98230297;118.8534985;7.81999;60.66235556;115.590001;11.98002;59.5521491
21/07/2005;122.72;121.091499;2.77;59.03488586;118.8534985;7.81999;60.66235556;115.590001;11.98002;59.5521491
22/07/2005;123.53999;121.2754985;2.21998;61.89107241;118.8534985;7.81999;60.66235556;115.590001;11.98002;59.5521491
25/07/2005;123.19;121.4859985;1.25;60.01575807;119.020999;4.62001;60.9643273;115.590001;11.98002;59.5521491
26/07/2005;123.34;121.695499;1.08001;60.55362896;119.020999;4.62001;60.9643273;115.590001;11.98002;59.5521491
27/07/2005;123.78999;121.877499;1.36;62.15714736;119.020999;4.62001;60.9643273;115.590001;11.98002;59.5521491
28/07/2005;124.57001;122.1144995;1.66001;64.76416313;119.020999;4.62001;60.9643273;115.590001;11.98002;59.5521491
29/07/2005;123.74001;122.3425005;0.90001;60.1355317;119.020999;4.62001;60.9643273;115.590001;11.98002;59.5521491
