Date;Close;MM_Daily_20_exp;MoM_Daily_10_exp;RSI_Daily_21_exp;MM_Weekly_20_exp;MoM_Weekly_10_exp;RSI_Weekly_21_exp;MM_Monthly_20_exp;MoM_Monthly_10_exp;RSI_Monthly_21_exp;Closure_Daily;Closure_Weekly;Closure_Monthly;MM_Daily_20;MM_Weekly_20;MM_Monthly_20
2004-05-27;112.87;110.6730015;2.87999;54.2796684;113.175;1.8;57.87613221;100.107501;13.47;54.17229214;True;False;False;110.67300149999998;113.175;100.107501
2004-05-28;112.86;110.768001;2.82001;54.24088026;113.175;1.8;57.87613221;100.107501;13.47;54.17229214;True;True;True;110.768001;113.175;100.107501
2004-06-01;112.71001;110.796002;3.61;53.63723787;113.1125;1.95;58.07053771;101.408001;13.09;55.21220074;True;False;False;110.796002;113.1125;101.408001
2004-06-02;113.13;110.849502;3.48001;55.10618269;113.1125;1.95;58.07053771;101.408001;13.09;55.21220074;True;False;False;110.84950199999999;113.1125;101.408001
2004-06-03;112.09;110.815002;2.82;50.91206527;113.1125;1.95;58.07053771;101.408001;13.09;55.21220074;True;False;False;110.815002;113.1125;101.408001
2004-06-04;112.98;110.873502;3.36;54.05424902;113.1125;1.95;58.07053771;101.408001;13.09;55.21220074;True;True;False;110.873502;113.1125;101.408001
2004-06-07;114.7;111.1105015;4.89;59.3361801;113.108501;-0.28999;60.26862866;101.408001;13.09;55.21220074;True;False;False;111.11050149999998;113.10850099999998;101.408001
2004-06-08;114.86;111.4120015;4.59;59.78771051;113.108501;-0.28999;60.26862866;101.408001;13.09;55.21220074;True;False;False;111.4120015;113.10850099999998;101.408001
2004-06-09;113.78999;111.614001;1.93998;55.46316346;113.108501;-0.28999;60.26862866;101.408001;13.09;55.21220074;True;False;False;111.614001;113.10850099999998;101.408001
2004-06-10;114.35001;111.8090015;2.11;57.1658091;113.108501;-0.28999;60.26862866;101.408001;13.09;55.21220074;True;True;False;111.8090015;113.10850099999998;101.408001
2004-06-14;113.22;111.970501;0.35;52.88244967;113.116001;-0.74;58.57414869;101.408001;13.09;55.21220074;True;False;False;111.97050099999998;113.11600100000001;101.408001
2004-06-15;114.02;112.1695015;1.16;55.36837382;113.116001;-0.74;58.57414869;101.408001;13.09;55.21220074;True;False;False;112.16950149999998;113.11600100000001;101.408001
2004-06-16;114.0;112.414501;1.28999;55.29179738;113.116001;-0.74;58.57414869;101.408001;13.09;55.21220074;True;False;False;112.41450100000002;113.11600100000001;101.408001
2004-06-17;113.83;112.6235015;0.7;54.61761964;113.116001;-0.74;58.57414869;101.408001;13.09;55.21220074;True;False;False;112.62350149999997;113.11600100000001;101.408001
2004-06-18;113.63;112.8415015;1.54;53.80717332;113.116001;-0.74;58.57414869;101.408001;13.09;55.21220074;True;True;False;112.8415015;113.11600100000001;101.408001
2004-06-21;113.2;113.0205015;0.22;52.0631601;113.085501;0.01;58.92779022;101.408001;13.09;55.21220074;True;False;False;113.02050149999998;113.08550100000002;101.408001
2004-06-22;113.77;113.2185015;-0.93;54.13240212;113.085501;0.01;58.92779022;101.408001;13.09;55.21220074;True;False;False;113.21850149999997;113.08550100000002;101.408001
2004-06-23;114.75;113.4425015;-0.11;57.44828708;113.085501;0.01;58.92779022;101.408001;13.09;55.21220074;True;False;False;113.4425015;113.08550100000002;101.408001
2004-06-24;114.39;113.569501;0.60001;55.88984004;113.085501;0.01;58.92779022;101.408001;13.09;55.21220074;True;False;False;113.56950100000002;113.08550100000002;101.408001
2004-06-25;113.84;113.6495005;-0.51001;53.55908001;113.085501;0.01;58.92779022;101.408001;13.09;55.21220074;True;True;False;113.6495005;113.08550100000002;101.408001
2004-06-28;113.45;113.6785005;0.23;51.9461725;112.973001;-1.48;56.60819416;101.408001;13.09;55.21220074;True;False;False;113.6785005;112.97300100000002;101.408001
2004-06-29;113.92;113.7315005;-0.1;53.71011728;112.973001;-1.48;56.60819416;101.408001;13.09;55.21220074;True;False;False;113.7315005;112.97300100000002;101.408001
2004-06-30;114.53;113.8225;0.53;55.91540439;112.973001;-1.48;56.60819416;101.408001;13.09;55.21220074;True;False;True;113.82250000000002;112.97300100000002;101.408001
2004-07-01;112.94;113.813;-0.89;49.46570006;112.973001;-1.48;56.60819416;102.251001;10.89;52.45086701;True;False;False;113.81300000000002;112.97300100000002;102.25100099999999
2004-07-02;112.88;113.8525;-0.75;49.24065185;112.973001;-1.48;56.60819416;102.251001;10.89;52.45086701;True;True;False;113.8525;112.97300100000002;102.25100099999999
2004-07-06;111.89;113.798;-1.31;45.64300241;112.815501;0.76999;53.93764783;102.251001;10.89;52.45086701;True;False;False;113.798;112.815501;102.25100099999999
2004-07-07;112.22;113.674;-1.55;46.99835546;112.815501;0.76999;53.93764783;102.251001;10.89;52.45086701;True;False;False;113.674;112.815501;102.25100099999999
2004-07-08;111.42;113.502;-3.33;44.19343784;112.815501;0.76999;53.93764783;102.251001;10.89;52.45086701;True;False;False;113.50200000000002;112.815501;102.25100099999999
2004-07-09;111.73;113.3990005;-2.66;45.51645005;112.815501;0.76999;53.93764783;102.251001;10.89;52.45086701;True;True;False;113.39900050000001;112.815501;102.25100099999999
2004-07-12;111.78;113.2705;-2.06;45.73432205;112.6000015;0.75;51.66764272;102.251001;10.89;52.45086701;True;False;False;113.27050000000001;112.60000149999999;102.25100099999999
2004-07-13;111.86;113.2025;-1.59;46.09645053;112.6000015;0.75;51.66764272;102.251001;10.89;52.45086701;True;False;False;113.20250000000001;112.60000149999999;102.25100099999999
2004-07-14;111.52;113.0775;-2.4;44.76342347;112.6000015;0.75;51.66764272;102.251001;10.89;52.45086701;True;False;False;113.07749999999999;112.60000149999999;102.25100099999999
2004-07-15;110.8;112.9175;-3.73;42.05900817;112.6000015;0.75;51.66764272;102.251001;10.89;52.45086701;True;False;False;112.91749999999999;112.60000149999999;102.25100099999999
2004-07-16;110.71001;112.7615005;-2.22999;41.72815876;112.6000015;0.75;51.66764272;102.251001;10.89;52.45086701;True;True;False;112.76150049999998;112.60000149999999;102.25100099999999
2004-07-19;110.24001;112.592001;-2.63999;40.00251349;112.229002;-1.07998;48.02642594;102.251001;10.89;52.45086701;True;False;False;112.59200099999998;112.229002;102.25100099999999
2004-07-20;111.64;112.514001;-0.25;46.87393132;112.229002;-1.07998;48.02642594;102.251001;10.89;52.45086701;True;False;False;112.51400099999998;112.229002;102.25100099999999
2004-07-21;109.58;112.304501;-2.64;39.82669059;112.229002;-1.07998;48.02642594;102.251001;10.89;52.45086701;True;False;False;112.304501;112.229002;102.25100099999999
2004-07-22;109.88;112.061001;-1.54;41.17896163;112.229002;-1.07998;48.02642594;102.251001;10.89;52.45086701;True;False;False;112.061001;112.229002;102.25100099999999
2004-07-23;108.96001;111.7895015;-2.76999;38.40024061;112.229002;-1.07998;48.02642594;102.251001;10.89;52.45086701;True;True;False;111.78950149999999;112.229002;102.25100099999999
2004-07-26;108.75;111.5350015;-3.03;37.78904304;112.142002;1.03;51.85376558;102.251001;10.89;52.45086701;True;False;False;111.53500149999999;112.142002;102.25100099999999
2004-07-27;109.77;111.3510015;-2.09;42.45961364;112.142002;1.03;51.85376558;102.251001;10.89;52.45086701;True;False;False;111.35100150000001;112.142002;102.25100099999999
2004-07-28;110.10001;111.160002;-1.41999;43.89066239;112.142002;1.03;51.85376558;102.251001;10.89;52.45086701;True;False;False;111.160002;112.142002;102.25100099999999
2004-07-29;110.57001;110.9620025;-0.22999;45.90261606;112.142002;1.03;51.85376558;102.251001;10.89;52.45086701;True;False;False;110.9620025;112.142002;102.25100099999999
2004-07-30;110.84;110.8570025;0.12999;47.04787927;112.142002;1.03;51.85376558;102.251001;10.89;52.45086701;True;True;True;110.8570025;112.142002;102.25100099999999
2004-08-02;111.07001;110.766503;0.83;48.03201114;111.9315025;-6.00999;44.54391685;103.395001;5.81;52.63287379;True;False;False;110.76650299999999;111.93150250000001;103.39500099999998
2004-08-03;110.21001;110.6825035;-1.42999;44.76570843;111.9315025;-6.00999;44.54391685;103.395001;5.81;52.63287379;True;False;False;110.68250349999998;111.93150250000001;103.39500099999998
2004-08-04;110.2;110.5815035;0.62;44.72853477;111.9315025;-6.00999;44.54391685;103.395001;5.81;52.63287379;True;False;False;110.58150349999998;111.93150250000001;103.39500099999998
2004-08-05;108.39999;110.430503;-1.48001;38.66606107;111.9315025;-6.00999;44.54391685;103.395001;5.81;52.63287379;True;False;False;110.430503;111.93150250000001;103.39500099999998
2004-08-06;106.85001;110.1865035;-2.11;34.44491146;111.9315025;-6.00999;44.54391685;103.395001;5.81;52.63287379;True;True;False;110.1865035;111.93150250000001;103.39500099999998
2004-08-09;107.0;109.9475035;-1.75;35.16409854;111.7395025;-5.79;45.23466145;103.395001;5.81;52.63287379;True;False;False;109.94750350000001;111.7395025;103.39500099999998
2004-08-10;108.22;109.7655035;-1.55;40.71854922;111.7395025;-5.79;45.23466145;103.395001;5.81;52.63287379;True;False;False;109.7655035;111.7395025;103.39500099999998
2004-08-11;108.16;109.5975035;-1.94001;40.53920742;111.7395025;-5.79;45.23466145;103.395001;5.81;52.63287379;True;False;False;109.59750349999999;111.7395025;103.39500099999998
2004-08-12;106.98;109.4065035;-3.59001;37.15949964;111.7395025;-5.79;45.23466145;103.395001;5.81;52.63287379;True;False;False;109.40650350000001;111.7395025;103.39500099999998
2004-08-13;107.19;109.230503;-3.65;38.12345416;111.7395025;-5.79;45.23466145;103.395001;5.81;52.63287379;True;True;False;109.230503;111.7395025;103.39500099999998
2004-08-16;108.3;109.1335025;-2.77001;42.97803847;111.5315025;-3.87001;51.38699447;103.395001;5.81;52.63287379;True;False;False;109.1335025;111.53150249999999;103.39500099999998
2004-08-17;108.91;108.9970025;-1.30001;45.44768787;111.5315025;-3.87001;51.38699447;103.395001;5.81;52.63287379;True;False;False;108.99700250000001;111.53150249999999;103.39500099999998
2004-08-18;110.03;109.0195025;-0.17;49.65162396;111.5315025;-3.87001;51.38699447;103.395001;5.81;52.63287379;True;False;False;109.0195025;111.53150249999999;103.39500099999998
2004-08-19;109.71001;109.011003;1.31002;48.52971311;111.5315025;-3.87001;51.38699447;103.395001;5.81;52.63287379;True;False;False;109.01100299999999;111.53150249999999;103.39500099999998
2004-08-20;110.48;109.0870025;3.62999;51.30947336;111.5315025;-3.87001;51.38699447;103.395001;5.81;52.63287379;True;True;False;109.0870025;111.53150249999999;103.39500099999998
2004-08-23;110.2;109.1595025;3.2;50.27279033;111.3855025;-2.18;53.02081618;103.395001;5.81;52.63287379;True;False;False;109.15950249999999;111.3855025;103.39500099999998
2004-08-24;110.35001;109.188503;2.13001;50.83162809;111.3855025;-2.18;53.02081618;103.395001;5.81;52.63287379;True;False;False;109.18850300000001;111.3855025;103.39500099999998
