time,Date,Close,MM_Daily_20_exp,MoM_Daily_10_exp,RSI_Daily_21_exp,MM_Weekly_20_exp,MoM_Weekly_10_exp,RSI_Weekly_21_exp,MM_Monthly_20_exp,MoM_Monthly_10_exp,RSI_Monthly_21_exp
2008-02-07T14:30:00Z,2008-2-07,133.930,135.89549899999992,-1.0600200000000086,41.276275914758543,145.78449950000012,40.251359140768777,-15.58999,142.86649950000006,-14.469979999999993,49.811754434462372
2008-02-08T14:30:00Z,2008-2-08,133.070,135.48449999999994,0.030020000000007485,40.231422569605463,145.78449950000012,40.251359140768777,-15.58999,142.86649950000006,-14.469979999999993,49.811754434462372
2008-02-11T14:30:00Z,2008-2-11,133.750,135.16450049999995,-1.4900100000000123,41.461687108365602,144.91249950000011,42.258044329391304,-15.77000000000001,142.86649950000006,-14.469979999999993,49.811754434462372
2008-02-12T14:30:00Z,2008-2-12,134.990,134.85000099999993,-0.91998999999998432,43.681363580361968,144.91249950000011,42.258044329391304,-15.77000000000001,142.86649950000006,-14.469979999999993,49.811754434462372
2008-02-13T14:30:00Z,2008-2-13,136.370,134.76000099999993,1.460000000000008,46.07089497551911,144.91249950000011,42.258044329391304,-15.77000000000001,142.86649950000006,-14.469979999999993,49.811754434462372
2008-02-14T14:30:00Z,2008-2-14,135.170,134.66950099999991,-2.2000000000000171,44.352689206845028,144.91249950000011,42.258044329391304,-15.77000000000001,142.86649950000006,-14.469979999999993,49.811754434462372
2008-02-15T14:30:00Z,2008-2-15,135.140,134.75500149999991,-4.4400000000000261,44.309310876949894,144.91249950000011,42.258044329391304,-15.77000000000001,142.86649950000006,-14.469979999999993,49.811754434462372
2008-02-19T14:30:00Z,2008-2-19,135.520,134.92800149999991,-2.3000099999999861,45.024423270902687,143.90099900000013,42.726391659640697,-11.549999999999983,142.86649950000006,-14.469979999999993,49.811754434462372
2008-02-20T14:30:00Z,2008-2-20,135.920,135.18800149999993,1.789999999999992,45.793742924429118,143.90099900000013,42.726391659640697,-11.549999999999983,142.86649950000006,-14.469979999999993,49.811754434462372
2008-02-21T14:30:00Z,2008-2-21,134.790,135.23450099999991,1.7399899999999775,43.968622651988234,143.90099900000013,42.726391659640697,-11.549999999999983,142.86649950000006,-14.469979999999993,49.811754434462372
2008-02-22T14:30:00Z,2008-2-22,135.620,135.2660004999999,1.6900100000000009,45.639554331393803,143.90099900000013,42.726391659640697,-11.549999999999983,142.86649950000006,-14.469979999999993,49.811754434462372
2008-02-25T14:30:00Z,2008-2-25,137.330,135.48050099999992,4.2599900000000162,48.933850146975175,142.77549950000011,41.404068122229475,-14.309989999999999,142.86649950000006,-14.469979999999993,49.811754434462372
2008-02-26T14:30:00Z,2008-2-26,138.360,135.63650049999993,4.6100000000000136,50.81883895746379,142.77549950000011,41.404068122229475,-14.309989999999999,142.86649950000006,-14.469979999999993,49.811754434462372
2008-02-27T14:30:00Z,2008-2-27,138.220,135.75200049999992,3.2299899999999866,50.552522135718235,142.77549950000011,41.404068122229475,-14.309989999999999,142.86649950000006,-14.469979999999993,49.811754434462372
2008-02-28T14:30:00Z,2008-2-28,136.870,135.85000049999991,0.5,48.005348675973693,142.77549950000011,41.404068122229475,-14.309989999999999,142.86649950000006,-14.469979999999993,49.811754434462372
2008-02-29T14:30:00Z,2008-2-29,133.820,135.67250099999993,-1.3499899999999911,42.879989458897448,142.77549950000011,41.404068122229475,-14.309989999999999,142.86649950000006,-14.469979999999993,49.811754434462372
2008-03-03T14:30:00Z,2008-3-03,133.500,135.36850099999992,-1.6399999999999864,42.381489269722763,141.77750000000012,38.544104555993009,-17.58999,143.07249900000005,-21.350009999999997,48.452349374317308
2008-03-04T14:30:00Z,2008-3-04,132.990,135.12700099999992,-2.529989999999998,41.572753124782622,141.77750000000012,38.544104555993009,-17.58999,143.07249900000005,-21.350009999999997,48.452349374317308
2008-03-05T14:30:00Z,2008-3-05,133.830,135.11200099999994,-2.089999999999975,43.439334404677844,141.77750000000012,38.544104555993009,-17.58999,143.07249900000005,-21.350009999999997,48.452349374317308
2008-03-06T14:30:00Z,2008-3-06,131.060,135.01250099999993,-3.7299899999999866,39.11275352362253,141.77750000000012,38.544104555993009,-17.58999,143.07249900000005,-21.350009999999997,48.452349374317308
2008-03-07T14:30:00Z,2008-3-07,129.710,134.80150199999994,-5.9099899999999934,37.215914642835251,141.77750000000012,38.544104555993009,-17.58999,143.07249900000005,-21.350009999999997,48.452349374317308
2008-03-10T13:30:00Z,2008-3-10,128.000,134.54800149999994,-9.3300000000000125,34.960886891214244,140.57700000000011,38.476199742421286,-11.699999999999989,143.07249900000005,-21.350009999999997,48.452349374317308
2008-03-11T13:30:00Z,2008-3-11,132.600,134.49050199999994,-5.7599900000000162,44.465519461638095,140.57700000000011,38.476199742421286,-11.699999999999989,143.07249900000005,-21.350009999999997,48.452349374317308
2008-03-12T13:30:00Z,2008-3-12,131.360,134.30900149999994,-6.8599999999999852,42.699329202109205,140.57700000000011,38.476199742421286,-11.699999999999989,143.07249900000005,-21.350009999999997,48.452349374317308
2008-03-13T13:30:00Z,2008-3-13,131.650,134.07300099999992,-5.220010000000002,43.252813851131961,140.57700000000011,38.476199742421286,-11.699999999999989,143.07249900000005,-21.350009999999997,48.452349374317308
2008-03-14T13:30:00Z,2008-3-14,129.610,133.79500099999993,-4.2100099999999827,40.372338918749996,140.57700000000011,38.476199742421286,-11.699999999999989,143.07249900000005,-21.350009999999997,48.452349374317308
2008-03-17T13:30:00Z,2008-3-17,128.300,133.45300099999992,-5.1999999999999886,38.637377080642835,139.62100000000015,41.164186875063237,-8.06998999999999,143.07249900000005,-21.350009999999997,48.452349374317308
2008-03-18T13:30:00Z,2008-3-18,133.630,133.35850099999993,0.63998999999998318,48.15554832720462,139.62100000000015,41.164186875063237,-8.06998999999999,143.07249900000005,-21.350009999999997,48.452349374317308
2008-03-19T13:30:00Z,2008-3-19,130.320,133.07850149999996,-3.5099900000000162,43.732305849631246,139.62100000000015,41.164186875063237,-8.06998999999999,143.07249900000005,-21.350009999999997,48.452349374317308
2008-03-20T13:30:00Z,2008-3-20,132.080,132.94300199999995,1.0200000000000102,46.477082504807569,139.62100000000015,41.164186875063237,-8.06998999999999,143.07249900000005,-21.350009999999997,48.452349374317308
2008-03-24T13:30:00Z,2008-3-24,134.720,132.89800199999996,5.0099899999999877,50.295852881509504,138.93949950000012,40.732960978613725,-0.55001000000001454,143.07249900000005,-21.350009999999997,48.452349374317308
2008-03-25T13:30:00Z,2008-3-25,134.850,132.77400249999994,6.8500099999999975,50.478553165177189,138.93949950000012,40.732960978613725,-0.55001000000001454,143.07249900000005,-21.350009999999997,48.452349374317308
